779
  5.65233369310095011e-05  1.53253065666139936e+17
  5.80931294527388669e-05  1.53178563409949792e+17
  6.07897423787369249e-05  1.53032345574646400e+17
  6.34879574650577697e-05  1.52808882057308992e+17
  6.50341902886163268e-05  1.52671117291645120e+17
  6.65284972348649197e-05  1.52606720037604480e+17
  6.91068782361739552e-05  1.52479910158018208e+17
  7.25927668492520119e-05  1.52283667341093632e+17
  7.57656205869214957e-05  1.52055323621137344e+17
  7.83039035770576438e-05  1.51907461100478080e+17
  8.14767573147278594e-05  1.51762863590662784e+17
  8.50462177696065182e-05  1.51551705778899488e+17
  8.77431434466254852e-05  1.51372209922091104e+17
  9.08366758408528954e-05  1.51263405296604896e+17
  9.40888509219635718e-05  1.51050788601608896e+17
  9.70568299254188753e-05  1.50930987078312448e+17
  1.00613147629078037e-04  1.50755622806055072e+17
  1.04169465332737280e-04  1.50584422836869984e+17
  1.07732295557172328e-04  1.50417143366129824e+17
  1.11301638302383101e-04  1.50252970887340832e+17
  1.14870981047593873e-04  1.50092322001944960e+17
  1.18440323792804632e-04  1.49935011479434304e+17
  1.22247622721030527e-04  1.49780869830623904e+17
  1.27304191610081872e-04  1.49609811198336448e+17
  1.33385143875342817e-04  1.49360034130775648e+17
  1.37955660273087957e-04  1.49116849394833632e+17
  1.42167704796498381e-04  1.48997961685915648e+17
  1.47544782911489134e-04  1.48792314224451232e+17
  1.52921861026479887e-04  1.48591698204169024e+17
  1.58298939141470613e-04  1.48395824453348128e+17
  1.65289140690960234e-04  1.48204431116325152e+17
  1.73537123707037644e-04  1.47906933813551008e+17
  1.79995877257872533e-04  1.47642826121041216e+17
  1.85020743311376087e-04  1.47478796023042880e+17
  1.91294533223163732e-04  1.47317802341199232e+17
  1.97748598164957485e-04  1.47082180130617216e+17
  2.03134014278473257e-04  1.46917292074977952e+17
  2.08519430391988948e-04  1.46755418044572224e+17
  2.13904846505504612e-04  1.46596437027682208e+17
  2.21175158258750610e-04  1.46440236141334048e+17
  2.28041563803482912e-04  1.46180775635435296e+17
  2.32619167499971077e-04  1.46053796179138592e+17
  2.39485573044703325e-04  1.45928574947734848e+17
  2.48640780437679601e-04  1.45683196493729088e+17
  2.58065258636333301e-04  1.45444254080171936e+17
  2.65335570389581656e-04  1.45197876308155808e+17
  2.71396761491611821e-04  1.45077123668675232e+17
  2.81100119866113836e-04  1.44898783778800000e+17
  2.93231328913223181e-04  1.44608856550562016e+17
  3.02329735698555135e-04  1.44327703724241472e+17
  3.11428142483886981e-04  1.44190242836566560e+17
  3.20526549269218772e-04  1.43921223232404576e+17
  3.30848266426112848e-04  1.43789545851383168e+17
  3.41781638768788067e-04  1.43480382250276048e+17
  3.49070553663904861e-04  1.43329497970499968e+17
  3.60003926006580133e-04  1.43180965334777744e+17
  3.70937298349255297e-04  1.42890640225377888e+17
  3.78226213244372037e-04  1.42748700602399360e+17
  3.89164948464338701e-04  1.42608817351197120e+17
  4.01879357079833535e-04  1.42334763714607040e+17
  4.12719618766006617e-04  1.42136000345940976e+17
  4.28987981240338688e-04  1.41941188510162720e+17
  4.45260328687206958e-04  1.41562471489115536e+17
  4.56108560318452543e-04  1.41378394107827696e+17
  4.68162151019838502e-04  1.41197646755391728e+17
  4.84735838234246473e-04  1.40981061837718240e+17
  5.01309525448654552e-04  1.40664646378607744e+17
  5.17883212663062522e-04  1.40459036834116688e+17
  5.37771637320352022e-04  1.40158152846817040e+17
  5.54345324534759884e-04  1.39865781403544080e+17
  5.72179606137877871e-04  1.39675328814085952e+17
  5.99164551404179273e-04  1.39361095096803648e+17
  6.26779793864835682e-04  1.38933792751341328e+17
  6.46504967051018693e-04  1.38624145391628976e+17
  6.62285105599964841e-04  1.38422534332328192e+17
  6.82010278786147634e-04  1.38224590819482800e+17
  7.04234156157328801e-04  1.37934225307864224e+17
  7.25011703076271696e-04  1.37685488599674496e+17
  7.45789249995214591e-04  1.37442189703499424e+17
  7.66566796914157269e-04  1.37204058299635072e+17
  7.92319151881206492e-04  1.36970844589272336e+17
  8.23046314896361828e-04  1.36634483765301968e+17
  8.49837605456624278e-04  1.36307692166604592e+17
  8.72693023561993625e-04  1.36070456420127424e+17
  8.95548441667362973e-04  1.35837943903936656e+17
  9.18403859772732320e-04  1.35609940727196448e+17
  9.48653677853364191e-04  1.35386248175435008e+17
  9.76886841395285203e-04  1.35026729274154304e+17
  9.95708950423232399e-04  1.34850926976000352e+17
  1.02394211396515276e-03  1.34677647111278896e+17
  1.06158633202104629e-03  1.34338333142398496e+17
  1.10344430088719198e-03  1.34008174981627776e+17
  1.13799809064449049e-03  1.33615765814702592e+17
  1.16103395048268963e-03  1.33424108463251024e+17
  1.19558774023998814e-03  1.33235343927331968e+17
  1.25297545574687679e-03  1.32866109068911648e+17
  1.30791416416192199e-03  1.32334728144404112e+17
  1.34908786965463358e-03  1.32026538459542416e+17
  1.39026157514734539e-03  1.31725543373444992e+17
  1.44978365005925497e-03  1.31431372809763424e+17
  1.50706724164400684e-03  1.30892490590462416e+17
  1.54376398048240325e-03  1.30645983132656112e+17
  1.58046071932079922e-03  1.30403973585970688e+17
  1.63550582757839361e-03  1.30166280009320848e+17
  1.69055093583598756e-03  1.29703170080228352e+17
  1.72724767467438353e-03  1.29477439310033824e+17
  1.76949570498880003e-03  1.29255399830349088e+17
  1.82924485722684663e-03  1.28971497242210704e+17
  1.91354526380074297e-03  1.28556357480490192e+17
  1.98927535051608879e-03  1.28014371821588864e+17
  2.05747327922677862e-03  1.27718227657662896e+17
  2.13112704223432370e-03  1.27285376053303552e+17
  2.19932497094501569e-03  1.26948363949783856e+17
  2.28738943297031923e-03  1.26592023822405712e+17
  2.39875194177868950e-03  1.26079204379507920e+17
  2.49913526503776125e-03  1.25526957217674672e+17
  2.56524135596446993e-03  1.25147993431403040e+17
  2.61420883072499815e-03  1.24929532041901056e+17
  2.68766004286578788e-03  1.24714239077457632e+17
  2.78559499238683998e-03  1.24292753993249408e+17
